Time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6
16:25:56.302
16:25:56.412,License,:,Please,visit,https://decawave.com/dwm1001_license
16:25:56.522
16:25:56.631
16:26:12.784,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.04,AN1,C735,9.35,17.20,0.00,2.93,AN2,4234,9.35,0.00,0.00,1.62,AN3,CC8F,0.00,0.00,0.00,2.07"
16:26:12.989,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.06,AN1,C735,9.35,17.20,0.00,3.07,AN2,4234,9.35,0.00,0.00,1.62,AN3,CC8F,0.00,0.00,0.00,2.06"
16:26:13.192,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.04,AN1,C735,9.35,17.20,0.00,3.04,AN2,4234,9.35,0.00,0.00,1.65,AN3,CC8F,0.00,0.00,0.00,2.06"
16:26:13.395,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.07,AN1,C735,9.35,17.20,0.00,3.02,AN2,4234,9.35,0.00,0.00,1.63,AN3,CC8F,0.00,0.00,0.00,2.00"
16:26:13.599,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.03,AN1,C735,9.35,17.20,0.00,2.99,AN2,4234,9.35,0.00,0.00,1.57,AN3,CC8F,0.00,0.00,0.00,2.09"
16:26:13.787,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.07,AN1,C735,9.35,17.20,0.00,3.03,AN2,4234,9.35,0.00,0.00,1.63,AN3,CC8F,0.00,0.00,0.00,2.07"
16:26:13.991,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.04,AN1,C735,9.35,17.20,0.00,3.04,AN2,4234,9.35,0.00,0.00,1.65,AN3,CC8F,0.00,0.00,0.00,2.03"
16:26:14.197,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.04,AN1,C735,9.35,17.20,0.00,3.04,AN2,4234,9.35,0.00,0.00,1.65,AN3,CC8F,0.00,0.00,0.00,2.07"
16:26:14.387,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.05,AN1,C735,9.35,17.20,0.00,3.00,AN2,4234,9.35,0.00,0.00,1.58,AN3,CC8F,0.00,0.00,0.00,2.02"
16:26:14.590,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.04,AN1,C735,9.35,17.20,0.00,3.04,AN2,4234,9.35,0.00,0.00,1.61,AN3,CC8F,0.00,0.00,0.00,2.12"
16:26:14.794,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.03,AN1,C735,9.35,17.20,0.00,3.02,AN2,4234,9.35,0.00,0.00,1.56,AN3,CC8F,0.00,0.00,0.00,2.16"
16:26:14.998,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.03,AN1,C735,9.35,17.20,0.00,3.06,AN2,4234,9.35,0.00,0.00,1.58,AN3,CC8F,0.00,0.00,0.00,2.05"
16:26:15.188,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.04,AN1,C735,9.35,17.20,0.00,3.05,AN2,4234,9.35,0.00,0.00,1.54,AN3,CC8F,0.00,0.00,0.00,2.06"
16:26:15.392,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.00,AN1,C735,9.35,17.20,0.00,3.04,AN2,4234,9.35,0.00,0.00,1.51,AN3,CC8F,0.00,0.00,0.00,2.04"
16:26:15.594,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.07,AN1,C735,9.35,17.20,0.00,3.03,AN2,4234,9.35,0.00,0.00,1.54,AN3,CC8F,0.00,0.00,0.00,2.05"
16:26:15.797,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.05,AN1,C735,9.35,17.20,0.00,3.01,AN2,4234,9.35,0.00,0.00,1.56,AN3,CC8F,0.00,0.00,0.00,2.15"
16:26:15.985,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.02,AN1,C735,9.35,17.20,0.00,3.00,AN2,4234,9.35,0.00,0.00,1.52,AN3,CC8F,0.00,0.00,0.00,2.18"
16:26:16.191,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.04,AN1,C735,9.35,17.20,0.00,3.00,AN2,4234,9.35,0.00,0.00,1.56,AN3,CC8F,0.00,0.00,0.00,2.21"
16:26:16.393,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.03,AN1,C735,9.35,17.20,0.00,3.01,AN2,4234,9.35,0.00,0.00,1.62,AN3,CC8F,0.00,0.00,0.00,2.18"
16:26:16.597,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.04,AN1,C735,9.35,17.20,0.00,3.06,AN2,4234,9.35,0.00,0.00,1.51,AN3,CC8F,0.00,0.00,0.00,2.06"
16:26:16.797,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.05,AN1,C735,9.35,17.20,0.00,3.01,AN2,4234,9.35,0.00,0.00,1.56,AN3,CC8F,0.00,0.00,0.00,2.31"
16:26:17.000,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.06,AN1,C735,9.35,17.20,0.00,3.04,AN2,4234,9.35,0.00,0.00,1.52,AN3,CC8F,0.00,0.00,0.00,2.10"
16:26:17.187,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.04,AN1,C735,9.35,17.20,0.00,3.02,AN2,4234,9.35,0.00,0.00,1.60,AN3,CC8F,0.00,0.00,0.00,2.13"
16:26:17.391,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.05,AN1,C735,9.35,17.20,0.00,3.02,AN2,4234,9.35,0.00,0.00,1.51,AN3,CC8F,0.00,0.00,0.00,2.06"
